   1 	     1.3367 
   2 	     2.4945 
   3 	     4.0098 
   4 	     5.2427 
   5 	     6.8516 
   6 	     8.0113 
   7 	     9.5265 
   8 	    10.7600 
   9 	    12.2596 
  10 	    13.5531 
  11 	    15.1762 
  12 	    16.4250 
  13 	    17.8171 
  14 	    19.2386 
  15 	    20.6601 
  16 	    21.8550 
  17 	    23.3882 
  18 	    24.6848 
  19 	    26.2573 
  20 	    27.3976 
  21 	    28.9910 
  22 	    30.1626 
  23 	    31.6645 
  24 	    32.9879 
  25 	    34.4563 
  26 	    35.7933 
  27 	    37.2775 
  28 	    38.5621 
  29 	    40.0773 
  30 	    41.1513 
  31 	    42.8228 
  32 	    44.0493 
  33 	    45.6347 
  34 	    46.8539 
  35 	    48.3225 
  36 	    49.6103 
  37 	    51.0436 
  38 	    52.3558 
  39 	    53.8984 
  40 	    55.1480 
  41 	    56.5764 
  42 	    57.8783 
  43 	    59.5186 
  44 	    60.6834 
  45 	    62.2809 
  46 	    63.4683 
  47 	    64.8899 
  48 	    66.2353 
  49 	    67.7662 
  50 	    68.9221 
  51 	    70.5310 
