   1 	    90.6999 
   2 	    91.9270 
   3 	    93.3237 
   4 	    94.7294 
   5 	    96.1604 
   6 	    97.4961 
   7 	    98.9567 
   8 	   100.3063 
   9 	   101.6895 
  10 	   102.9868 
  11 	   104.4192 
  12 	   105.7536 
  13 	   107.2197 
  14 	   108.5298 
  15 	   109.9579 
  16 	   111.2973 
  17 	   112.7674 
  18 	   114.0755 
  19 	   115.5265 
  20 	   116.7476 
  21 	   118.2056 
  22 	   119.5562 
  23 	   120.9700 
  24 	   122.3155 
  25 	   123.7595 
  26 	   125.0411 
  27 	   126.6103 
  28 	   127.8461 
  29 	   129.3065 
  30 	   130.6515 
  31 	   132.0372 
  32 	   133.3802 
  33 	   134.9049 
  34 	   136.1518 
  35 	   137.6280 
  36 	   138.9701 
  37 	   140.4425 
  38 	   141.7005 
  39 	   143.1852 
  40 	   144.5229 
  41 	   145.8769 
  42 	   147.2324 
  43 	   148.7257 
  44 	   150.0460 
  45 	   151.5170 
  46 	   152.7731 
  47 	   154.2503 
  48 	   155.5355 
  49 	   157.0638 
  50 	   158.3143 
