   1 	     1.5748 
   2 	     2.9456 
   3 	     4.3917 
   4 	     5.6199 
   5 	     7.2176 
   6 	     8.5035 
   7 	    10.0392 
   8 	    11.2141 
   9 	    12.7075 
  10 	    14.1093 
  11 	    15.4565 
  12 	    16.7206 
  13 	    18.2170 
  14 	    19.5647 
  15 	    20.9808 
  16 	    22.3682 
  17 	    23.7579 
  18 	    25.1417 
  19 	    26.5525 
  20 	    27.8081 
  21 	    29.3080 
  22 	    30.7015 
  23 	    32.2116 
  24 	    33.3712 
  25 	    34.8675 
  26 	    36.1160 
  27 	    37.6182 
  28 	    38.8171 
  29 	    40.4553 
  30 	    41.7538 
  31 	    43.2514 
  32 	    44.5272 
  33 	    46.0198 
  34 	    47.2480 
  35 	    48.8191 
  36 	    50.1676 
  37 	    51.5134 
  38 	    52.8359 
  39 	    54.3457 
  40 	    55.5388 
  41 	    57.0438 
  42 	    58.4293 
  43 	    59.7958 
  44 	    61.1404 
  45 	    62.6958 
  46 	    63.9178 
  47 	    65.4617 
  48 	    66.6116 
  49 	    68.1646 
  50 	    69.5207 
