   1 	     1.3064 
   2 	     2.5879 
   3 	     4.0967 
   4 	     5.3716 
   5 	     6.8442 
   6 	     8.1439 
   7 	     9.5957 
   8 	    10.9237 
   9 	    12.3996 
  10 	    13.7158 
  11 	    15.2075 
  12 	    16.5316 
  13 	    17.9313 
  14 	    19.2635 
  15 	    20.7074 
  16 	    22.0029 
  17 	    23.4716 
  18 	    24.7791 
  19 	    26.2790 
  20 	    27.5710 
  21 	    29.0030 
  22 	    30.2868 
  23 	    31.7868 
  24 	    33.2466 
  25 	    34.5468 
  26 	    35.8580 
  27 	    37.3827 
  28 	    38.6342 
  29 	    40.0826 
  30 	    41.3743 
  31 	    42.8665 
  32 	    44.2143 
  33 	    45.6904 
  34 	    46.9540 
  35 	    48.4212 
  36 	    49.7543 
  37 	    51.2217 
  38 	    52.4816 
  39 	    53.9781 
  40 	    55.2338 
  41 	    56.7700 
  42 	    57.9616 
  43 	    59.5142 
  44 	    60.7214 
  45 	    62.3141 
  46 	    63.5374 
  47 	    65.0945 
  48 	    66.2973 
  49 	    67.8497 
  50 	    69.1810 
